video1,video2,trajectoy_distance,seconds,duplicate,ssim
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619531621.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619531637.mp4,1154124,17.0,T,0.8715602610935757
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619540872.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619540874.mp4,109499,4.0,T,0.9497398632735216
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619542933.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619542935.mp4,2937,4.0,T,0.8160611209713916
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619542933.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619542938.mp4,35851,8.0,T,0.7919740387556679
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619558992.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619558994.mp4,33358,2.0,T,0.869988681641471
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619559271.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619559276.mp4,845895,9.0,T,0.8657453046711394
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619559271.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619559280.mp4,704837,11.0,T,0.811672995853054
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619572583.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619572589.mp4,124276,7.0,T,0.8668431669327196
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619625881.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619625886.mp4,29032,15.0,T,0.8310886313752773
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619625881.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619626395.mp4,164467,520.0,T,0.6957184325899152
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619636990.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619636997.mp4,92498,10.0,T,0.823313422065878
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619642609.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619648560.mp4,2053124,5956.0,T,0.4211431126218301
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619642609.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619648560.mp4,899880,5955.0,T,0.4211431126218301
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619713927.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619713931.mp4,2527866,5.0,T,0.7687154406063946
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619714871.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619714874.mp4,542500,10.0,T,0.7391451152841676
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619715069.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619717133.mp4,4823684,2071.0,T,0.5461915067676825
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619715069.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619717133.mp4,391730,2065.0,T,0.5461915067676825
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619717964.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619717966.mp4,91608,9.0,T,0.9058056899122408
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619719581.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619719583.mp4,139822,4.0,T,0.707332073891569
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619719581.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619719585.mp4,412965,10.0,T,0.6936413534293268
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619728953.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619728954.mp4,50983,7.0,T,0.9565411090664017
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619734357.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619734360.mp4,879866,7.0,T,0.9196849538683587
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619734514.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619734520.mp4,880019,7.0,T,0.8394851252240007
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743051.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743057.mp4,248445,12.0,T,0.9204940662994168
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743051.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743887.mp4,336847,840.0,T,0.5399443961626758
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743051.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743887.mp4,76084,836.0,T,0.5399443961626758
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743051.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743887.mp4,149833,836.0,T,0.5399443961626758
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743051.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743894.mp4,51718,843.0,T,0.5308625207281513
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743051.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743898.mp4,56412,848.0,T,0.5375298127791533
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743051.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619743901.mp4,217219,850.0,T,0.508959477745244
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619744167.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619744167.mp4,440,9.0,T,0.8219810430298918
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619744167.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619744167.mp4,32740,8.0,T,0.8219810430298918
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619787910.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619787916.mp4,582064,7.0,T,0.8446958310692011
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619788086.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619788092.mp4,369072,8.0,T,0.7782632654055909
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619788611.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619788615.mp4,156022,7.0,T,0.8250469008928857
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619789654.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619789659.mp4,118515,5.0,T,0.8017296236306425
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798300.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798306.mp4,1750808,7.0,T,0.739088774001316
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798300.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798859.mp4,441180,567.0,T,0.6677051528117742
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798871.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798871.mp4,109426,14.0,T,0.7278041780135384
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798871.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798871.mp4,61498,7.0,T,0.7278041780135384
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798871.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798871.mp4,155946,8.0,T,0.7278041780135384
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798871.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619798871.mp4,993812,14.0,T,0.7278041780135384
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619799276.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619799276.mp4,314753,7.0,T,0.7299152013886699
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619799611.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619799614.mp4,61263,8.0,T,0.7923008147502945
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619817104.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619819238.mp4,10026981,2139.0,T,0.5774693973746201
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619819236.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619819238.mp4,183401,9.0,T,0.7781560093819074
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619819581.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619819581.mp4,2514416,7.0,T,0.7718251368270419
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619829268.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619829274.mp4,918360,8.0,T,0.9210316810322311
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619840794.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619840798.mp4,0,6.0,T,0.832472881248901
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619871918.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619871920.mp4,654924,3.0,T,0.8312383006127669
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619874019.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619874026.mp4,258247,10.0,T,0.792893279980294
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619874019.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619874033.mp4,53450,15.0,T,0.7882274316814177
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619874019.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619874039.mp4,188001,21.0,T,0.7921059551361895
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619874019.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619874047.mp4,389838,28.0,T,0.772604445010296
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619894362.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619894362.mp4,1864574,14.0,T,0.8757519433163204
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619894744.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619894744.mp4,488479,7.0,T,0.8724776399961311
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619894744.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619894744.mp4,1100720,12.0,T,0.8724776399961311
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619894744.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619894744.mp4,1481811,14.0,T,0.8724776399961311
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903971.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903980.mp4,782518,11.0,T,0.884513603609378
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903971.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903985.mp4,2063582,17.0,T,0.862345303100454
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903971.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903990.mp4,0,25.0,T,0.8816329302550998
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903971.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903992.mp4,84679,21.0,T,0.8550013509077722
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903971.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619904004.mp4,782518,38.0,T,0.8845027725023371
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903971.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619904014.mp4,2063582,49.0,T,0.8624590484151774
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619903971.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619904026.mp4,84679,55.0,T,0.8550013509077722
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619906973.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619906978.mp4,86504,5.0,T,0.9277114483890311
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619906973.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619906983.mp4,802009,12.0,T,0.850278616820375
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619909012.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619909019.mp4,86504,9.0,T,0.9276879242556269
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619909012.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619909027.mp4,802009,20.0,T,0.8504012544063423
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619948743.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619977742.mp4,8539980,29013.0,T,0.17576117150122794
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619948743.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619977742.mp4,8211335,29002.0,T,0.17576117150122794
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619948743.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619977742.mp4,9435615,29006.0,T,0.17576117150122794
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619983126.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1619983133.mp4,319225,7.0,T,0.7118991440956935
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620004383.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620004388.mp4,123652,5.0,T,0.8106434681087954
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620004383.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620004390.mp4,269196,7.0,T,0.7895347504055432
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620008407.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620008415.mp4,28080,8.0,T,0.7993705025722856
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620034788.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620034792.mp4,3894135,11.0,T,0.8401780322191734
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620040648.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620040670.mp4,220490,22.0,T,0.9301435832587671
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620065714.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620065734.mp4,3894135,35.0,T,0.8399560798252789
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620082416.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620082423.mp4,10135,11.0,T,0.9748481875660463
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620082416.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620082442.mp4,62329,28.0,T,0.8748923300844424
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620082937.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620082944.mp4,33975,13.0,T,0.9250930425952836
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620083336.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620083340.mp4,10248,6.0,T,0.9747875792892641
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620083336.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620083348.mp4,62325,13.0,T,0.8748778212543623
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620183232.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620187642.mp4,3892161,4450.0,T,0.8350618993172813
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620206120.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620206131.mp4,105002,11.0,T,0.8494032610944241
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620206531.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620206560.mp4,4,37.0,T,0.9008007028491686
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620216328.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620216328.mp4,355316,1.0,T,0.9108638616617286
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620258763.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620258763.mp4,4589,0.0,T,0.7877958447151467
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620273401.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620273408.mp4,15924,31.0,T,0.8543148842912833
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620341990.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620341992.mp4,44114,2.0,T,0.945123783647657
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620359321.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620359327.mp4,2548029,10.0,T,0.8021510599751576
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620359321.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620359327.mp4,1502973,10.0,T,0.8021510599751576
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620393526.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620393532.mp4,689732,11.0,T,0.9259038077370841
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620393670.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620393675.mp4,28578,5.0,T,0.8414238718640515
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620418295.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620418295.mp4,2116828,14.0,T,0.631485370196652
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620418747.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620418752.mp4,1691542,11.0,T,0.7170288993217726
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620420575.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620420582.mp4,404822,8.0,T,0.7023788272169474
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620429353.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620429353.mp4,102996,13.0,T,0.7294900288215448
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620429353.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620429353.mp4,310279,12.0,T,0.7294900288215448
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620500594.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620500603.mp4,229371,9.0,T,0.8594814719312023
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,2844861,11.0,T,0.7453405860521762
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,277636,7.0,T,0.7453405860521762
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,468599,13.0,T,0.7453405860521762
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,2990323,15.0,T,0.7453405860521762
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507622.mp4,474882,18.0,T,0.7736926370400115
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507624.mp4,1436278,21.0,T,0.7501045840983348
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507627.mp4,2008461,24.0,T,0.7470788672448515
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507604.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620507694.mp4,173583,90.0,T,0.7009932601758893
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620514044.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620514051.mp4,1610216,9.0,T,0.7825314224922622
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620564311.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620564318.mp4,284528,13.0,T,0.8611582821337239
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620565027.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620565037.mp4,1642495,13.0,T,0.9058645535917996
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620567393.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620567395.mp4,1232,3.0,T,0.843946408076009
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620567393.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620567420.mp4,333841,28.0,T,0.81751145301528
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620567393.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620567428.mp4,1650112,36.0,T,0.8121115291952342
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620780752.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620780758.mp4,128758,11.0,T,0.8311591141821898
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620780752.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620780765.mp4,1112,14.0,T,0.833000349299165
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620780752.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620780767.mp4,1486,15.0,T,0.834703254770471
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620780752.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620780771.mp4,60546,21.0,T,0.8323249410436978
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620780752.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620780828.mp4,161526,77.0,T,0.8047131408993747
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620819793.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620819798.mp4,86920,7.0,T,0.8653515948206421
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620819793.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620819801.mp4,146987,12.0,T,0.8422081096449355
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620820217.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620820229.mp4,397275,12.0,T,0.7784369725061308
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620820217.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620820237.mp4,2927532,23.0,T,0.7842270898778003
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620830615.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620830622.mp4,146815,10.0,T,0.7553029841036566
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620846726.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620846728.mp4,3480795,10.0,T,0.9366031495648195
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620847789.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620847798.mp4,6569526,10.0,T,0.8250865275262238
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620849846.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620849855.mp4,3613455,11.0,T,0.8004312813307212
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620849846.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620849855.mp4,9958196,17.0,T,0.8004312813307212
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620849846.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620849855.mp4,15378607,17.0,T,0.8004312813307212
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620851591.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620851595.mp4,1594960,8.0,T,0.8860245558633405
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620858058.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620858061.mp4,17601,3.0,T,0.9027254450949066
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620914424.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620914429.mp4,81596,5.0,T,0.7433215413478469
https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620950395.mp4,https://igct.s3.amazonaws.com/5fd165fa69af9b0eef63d40a_1620950399.mp4,81596,5.0,T,0.7433215413478469
